id	label	nodeType
2239690022757479276316904946643769868661831985	1983 in New Zealand	topic2
1016464119427753703837548111432602057369645676111830673741	Michael Green (diplomat)	topic2
2172787789841498506249341466399999038163349573	Epalxiphora axenana	topic2
214539327431645508834510217683997721058020344587016853998266051802746995979479707564337	1941 New Zealand rugby league season	topic2
384066260686775219625612805521465896369694012753	Queenstown Rovers FC	topic2
49946756521205798045850511120189586417967355432527352677577630765029376457975403717292624	Professional wrestling in New Zealand	topic2
31396263532010020449404481352	Hone Tuwhare	topic2
15488163391768286297280706962046680721339087030149463	Waiau River (Gisborne)	topic2
168651555890421964782320638431283103238441563025234	Rosemary Frances Rees	topic2
214539327431645508834510217683997721058020344587016853998266051802746995979479842109745	1999 New Zealand rugby league season	topic2
724353784714997738019197247457471753337138279705216106653010	Reductoderces microphanes	topic2
478958284898161384057171	Sima Urale	topic2
2220084959091029567473559446643033	Yarrow Stadium	topic2
31396329736578475465313642826	Jill Gilmore	topic2
540221289970692699743570	Rex Hunter	topic2
161401118127182150945485199666495263889033918308690	Randal Mathews Burdon	topic2
1013317365883745725297778606997780318101461709923192481012398892865935056607405241596153506718039	Warkworth Radio Astronomical Observatory	topic2
2164339504826888190767977960211059607257536372036340039773298540793098257513188093854698610040685665026447808676265393972776426060634280956705535816365680447900070955189770077068818480908708289502229378955761155403603	South Pacific Manufacturing Co Ltd v New Zealand Security Consultants & Investigations Ltd	topic2
418531341391	Otira	topic2
15501242487874571535320734297709572275208064650604370	Robbie Muir (musician)	topic2
762334299275418295390952638295118265835814632788005678380356	Dunedin Southern Cemetery	topic2
33144873204013385611963794528703792898381	Mayor of Tauranga	topic2
8749591469457028496108603733325	Murray Linton	topic2
152058815170899657184409779190110447703	Wharekopae River	topic2
313549578313220606635617815032727901794925774986657846453750637896354402336721341684530476302697140875037092395014917751750073036910642	2010–11 New Zealand one-day cricket competition season	topic2
152058815170899657497496086816893067597	Mangamaire River	topic2
3306797376834408391407758304986146872058330662886309793463214649841321438178693259982235989313	Australasian Anti-Transportation League	topic2
14311673687952905276392581312666327346881817809621096080298186886016856032033826306130077012	Tertiary Students Christian Fellowship	topic2
4365683339341649125141360631671857336279128903828086780653573726531	Cass River (Selwyn District)	topic2
8271747828109619085239303430477	Martinborough	topic2
9615498932574117554047203294548530016318273	Ashburton Guardian	topic2
12257952286372742588003732576758788496655937788328826866204077615443	Sir Jack Harris, 2nd Baronet	topic2
700162076585833097071028755481132973899649896771352670786643932286643535	Omaka Aviation Heritage Centre	topic2
17034192690130197316929668800524656573366219553375606696455988033	Acheron River (Marlborough)	topic2
37581189286718953310920992074	Jean Devanny	topic2
122528461447499	Kakapo	topic2
2320232778996817615582130001375053	Moss Burmester	topic2
15507111286743722789176727299874835180924520272654162	Ronnie Sundin (singer)	topic2
1016274051059914989557658023452491599910660642095410472272	Peter Salmon (filmmaker)	topic2
2178963064499995647823456567585857	Allan Wallbank	topic2
542015577094435927929604384495267666	Roxburgh Branch	topic2
3605778680617450873701729443894113020770131	Swamp Thing (band)	topic2
8034673843141449042494781416784	Petria Rennie	topic2
2596850407139032232675802288679076531371532610	Bathia Howie Stuart	topic2
146758982886690981855720787	Sue Kedgley	topic2
191629610871801013720357696767411353693392111427014216480345171146467730775	Wellington Cathedral of St Paul	topic2
146793766028151739389074768274844248397	Michael Paterson	topic2
9331320235148647122383565104247080080807502623974516545	Agriophara colligatella	topic2
18724081575199044190019889702006878139322435549961135669439872524412515148109	Manukau (New Zealand electorate)	topic2
1016274055570055593714012937371848042480922694478105239882	James Mills (ship owner)	topic2
2320233385786432470230333189616719	Otamatea River	topic2
135930394559174029186590787	Chris Stapp	topic2
153408609776774990123053801362270810695	Graphania mollis	topic2
1228134959002345889559314316548891356872302295151392363999438712987075808089108298	John Barr (New Zealand politician)	topic2
2829889347162018018265235400840458338267057058136470156368	Pterophorus monospilalis	topic2
540221432639852460663112	Hall River	topic2
593979746761326713670672605142674241	Akatarawa River	topic2
148270818201262001495746561428868534605916920049476	Dog Island Lighthouse	topic2
42942816718447788638687821505909172115942091135263018137572896329	In Re the Ninety-Mile Beach	topic2
478995167632367874367811	Candy Lane	topic2
630325034055400715095266448119193933	Matthew Stanley	topic2
18724081575199044190019889702006878139322435549961135669439866905882327805773	Motueka (New Zealand electorate)	topic2
2239895420998261434046804544086349	Maria Anderton	topic2
680659370246336921557074722009685728977518892858877961396567	Waitaki Boys' High School	topic2
168703161844246075938230914567672542652616325816663	Wai-Coa-Bay Stallions	topic2
2239690022757479276316904946643769868645120305	1992 in New Zealand	topic2
2418187855277895870010752665141955181035220035	Clendon Park School	topic2
748229871210392375132625206473173294524919887268626604466964349105566278	French v Auckland City Council	topic2
2320233385786433051188148298149967	Opitonui River	topic2
2239690022757479276316904946643769868628015153	1841 in New Zealand	topic2
34170819196288002701444609107	Steve Gilpin	topic2
2239690022757479276316904946625202712965440845	Mercer, New Zealand	topic2
73196184686663269016420141936112129302200955803017883003759239881907071316	Time and Tide (Split Enz album)	topic2
1227101410112244560037143491510722765738635136202252987232411191042355475893743427	Coleridge (New Zealand electorate)	topic2
9063411663228252969269908300119	Waiheke River	topic2
43173377422764498512650268314014497925240952250590536	Henry Chidley Reynolds	topic2
45436764525434212830128449408004321656898769699815448729352300996132246741328	Paulger v Butland Industries Ltd	topic2
1261658274262325642987527217530194607144569814756303338305323842432794835922738794394935641395814003631232006912282015678922160870222056286611782	File:Tino Rangatiratanga Maori sovereignty movement flag.svg	topic2
138296686755802217180392271	Okuti River	topic2
11058745058024741900067576282089204784096132989472174671	Orocrambus sophronellus	topic2
35403951809485373074247738702	Newton River	topic2
60551728822142910304630603776416181153841073971543	Waimea River (Tasman)	topic2
1164424310893646892331410550306385280778097198304196181361433363667588589793355551398443504361735475402840700475711434802	2006–07 New Zealand Figure Skating Championships	topic2
636646196715741224165823104150042711923703692098745565869384	Hunt for the Wilderpeople	topic2
54929677794554932620901897134719984886959701486895354068887550521002398247314024304455555631747130702	Newmans Tours Ltd v Ranier Investments Ltd	topic2
43198222882909148057544005882385489668301913230111311	Orocrambus tritonellus	topic2
34165931657229729234931440206	NZ on Screen	topic2
2976625423960641123748857008406565425316529802731521728845	Mary St Domitille Hickey	topic2
2320233385786433261740200916313424	Percival River	topic2
34487452467383502169178988872	Hamilton Zoo	topic2
314402549504600547727184465036516187359309387558756445183856248892596767104695034199	Walter Lee (New Zealand politician)	topic2
156025507823796621412122466898476097869	Mayor of Manukau	topic2
624898018837298035205968348307768185561688665939	Southward Car Museum	topic2
3964595586754302271513195115833570933081081443953238359	Waiau River (Southland)	topic2
60574877600000240126291880891318758143817459656788	Thomas Robins (actor)	topic2
2320233385786433696314488098023763	Sinclair River	topic2
33503753763313836499014929160563842053442	Bush Tramway Club	topic2
3599367698657070096236857694594050816812478748164544584362940864970042085975553052893673515092	The New Zealand Productivity Commission	topic2
9093512412278003974328644979673812567681111	Whitecliffs Branch	topic2
146754297554076562549399890	Radio Windy	topic2
312767196028491969403742489956195527416987957852288392548860027485388851925222909262	New Zealand Republican Party (1967)	topic2
233635232387997654054990153150542775116609226238323661229052136190091084559551711134574118486631758	New Zealand women's national cricket team	topic2
38927056683750317075040302871057380630868	Takiritawai River	topic2
9098966072124336360570640432091505674182999	Walter Ernest Bush	topic2
10576637095487473057742295498357741977191114150813441939302925295949	Mayor of Nelson, New Zealand	topic2
10579513597516621761707437032436767790558273	Alexander Croskery	topic2
36020252347853896132712361795	Coroners Act	topic2
521468469604325820249623931911300422	Fern Sutherland	topic2
9714053990705516305057912755501652133626329501306730801	1901 Cheviot earthquake	topic2
9144794131368604272249478541128	Hokonui Hills	topic2
2595532720731650179583142298087716253170296399	Offences at Sea Act	topic2
17061579683756522265937320542005704853803062547648092933287407437	Mount Franklin (Canterbury)	topic2
39288539301674018070930315096204316467530	Jack Brown Genius	topic2
526601267002288584649125395548168525	Maurice O'Rorke	topic2
870985970600325873294837065887896865160514204132166853906124502594265160186149788633072910561872	Princess Margaret Hospital, Christchurch	topic2
3969820517906398391202831365725832474621902328651997515	Karl Fritsch (jeweller)	topic2
1797432054517672272215	Wairarapa	topic2
138296686755802238571209037	Mason River	topic2
31389123439172181088651272524	Lauren Boyle	topic2
39272635033293931212897346396333211347287	Wiseana copularis	topic2
2239690022757479276316904946643769868644661297	1822 in New Zealand	topic2
37955861936419090677193972951164259067460231981397313	Auckland Civic Theatre	topic2
464606998581475318980944	Paddy Webb	topic2
2239895100694568330299717480049740	Lloyd Morrison	topic2
2707221988175772419011587057985554179958337363	Southern Star Abbey	topic2
37569057766455681094651897156	Dena Kennedy	topic2
9619395400920869231178854077775616550362022029655689544	HIV/AIDS in New Zealand	topic2
20604685484333499811841287948169510483634813681783826749736536802718134145470474675840336	Peter Robinson (New Zealand musician)	topic2
8315163829044864050	2degrees	topic2
35403951809485377429209642306	Buller River	topic2
17027808386973017954087675690748120969406967761480324855968000336	Pigeon Island (New Zealand)	topic2
10053786634489239135239120158381889729357128	Helastia mutabilis	topic2
54917039564762530071682215364052365492479300547542902428453527047825044082668155024846333993654969682	Redemptorists of Australia and New Zealand	topic2
148270818190261336786585713806592706531188468703556	Daisy Hill Farm House	topic2
512016290567013164938570	Judi Doull	topic2
129143046627661	Makutu	topic2
129461776671008864535749090645430265159	Gelophaula aenea	topic2
174210842514967633207942361108553727705092043735721599372322126	New Zealand Māori Council	topic2
10143965434196498248258805872147180536358210	Benjamin Mountfort	topic2
2239690022757479276316904946643769868644530481	1902 in New Zealand	topic2
161401229714006519108165624543931299703116522217795	Canterbury Television	topic2
129498265839191727062004490551111355589	Ōnawe Peninsula	topic2
2327939177543169017117514735126905931150158156	Little River Branch	topic2
195122381621009034285272401132964719341063728391953996187656501634379362354	2015–16 Plunket Shield season	topic2
2662625945189354084755884153407057690949611338	John Chapman Andrew	topic2
2173310451666548066876767501953792802247766612	Trachypepla roseata	topic2
34503166357906104464424023867382402539853	Mary Isabella Lee	topic2
45430407398574129987568847710183096641164550422686474137024557635	Cross Creek Railway Station	topic2
10579071129904794385705948755259608247186570675190719013033375261517	McMahon v Gilberd and Co Ltd	topic2
573413224382123729514531078984000852	Team Wellington	topic2
3084115477304984937584153364795553548481229202936275950303934894337601	Anton Bernhardt Julius Lemmer	topic2
9446046309679280738550926105541674556027457	Aranui High School	topic2
37570294822616457090803065162	Janet Mackey	topic2
47468004741766094223163445441629125418685832187877827807590966606	New Zealand at the Olympics	topic2
60574654509539655580792449051868255807064046527557	Edwin Carr (composer)	topic2
26285622503178031890729503306196402367102873326481230	No. 488 Squadron RNZAF	topic2
593979746761327082250876998501622103	Waiotauru River	topic2
27424437586478162	Rātana	topic2
460143171368245370184018	Rangi Kipa	topic2
1116987997610030965731177417257859999329684921865057644516087719354698	James O'Donnell (rugby union)	topic2
544943221559498958463299	Cadmogenes	topic2
8835901478867016160298581422008215803617613	Mayor of Whakatane	topic2
573459850870718433355083	Kelvin Roy	topic2
3111807675170571603408615352051195540729286989665006231936797301239369	Institute of IT Professionals	topic2
670370625967369682868525895345313067541625135434	Jaimee Kaire-Gataulu	topic2
2658825665024753605631704238316075145072042099025422213462	Vanguard Military School	topic2
2239690022757479276316904946643769868711901489	1946 in New Zealand	topic2
1975426859190751184909629489767509	Udea antipodea	topic2
49946756521205798045850511120139516728132793104246009416479386135861403559171854215507795	South Pacific Airlines of New Zealand	topic2
49951261189333075284034838390692066878923243467417801963445411296013659693392	Palmerston North Railway Station	topic2
9063401968804834665202499285570	Briar Gardner	topic2
47492083408633402484165301984705192223783284591514724175938412882	Ray Columbus & the Invaders	topic2
3966461924389164831644921621089687637453865452451750231	Waiaua River (Taranaki)	topic2
9965311848689137929259861996888192524317254	Frederick Whitaker	topic2
9147573494866869867331762219092	Thomas Fergus	topic2
31086844597051256752258250067	Sue Bradford	topic2
17043796360393463484296715477885239639041831895837887594442483796	Thomas Bartley (politician)	topic2
1945369935633267846996	Totaranui	topic2
162993805545038308965134717706450231008050107615304471465320781	Marton–New Plymouth Line	topic2
35403904458648093765748023620	David Ambler	topic2
142430386574503299645390618820593364149103884395329	Acrocercops aethalota	topic2
33142214909405882456964920346042839558487	Wiseana fuliginea	topic2
52219865052604353434859131177192181623058522124759114063012716077610481051732	The Insider's Guide To Happiness	topic2
2239895413820205932185378625976659	Sydney Caulton	topic2
1227101410112244560037143491510722765738635136202252987232411117258185134997987664	Pakuranga (New Zealand electorate)	topic2
653086855624802842191971371347502680320768764247	William Henry Gummer	topic2
573210322923311405090320337553221964	Linda Villumsen	topic2
37588461728345003251852231757	Māori Party	topic2
2707225397854382524906419991621694879301593172	Thomas Henry Wigley	topic2
1700949009134371829363631094846773917219266976546432117308840501554275300988409486843130245699	Criminal Records (Clean Slate) Act 2004	topic2
161386674430656021999241569495322318444708429874770687952906320	Photography in New Zealand	topic2
8748789151396403423112909947754698164957263	Ophir, New Zealand	topic2
33154110442494036013779102917406321698116	Dentalium tiwhana	topic2
593898695096208676088191723852752199	George E. Dewar	topic2
153387839793954882415724021331804906829	Meet the Feebles	topic2
39269955969803742152852331406705518275909	Emit Snake-Beings	topic2
401086769152496824504539540194647252885530636110	No. 1 Squadron RNZAF	topic2
9063411663228251843370135156052	Tuapeka River	topic2
8487462907041982618528456528203995274174803	Sabatinca ianthina	topic2
338823287649823762862032056210388289	Australasia GAA	topic2
35403951809485377429277139272	Harper River	topic2
17050249492226133695712916990710287785351637778406712975267820098	Brian Edwards (broadcaster)	topic2
17043796460009393190724900265318749884704511924871793852089069386	Joseph Nathan (businessman)	topic2
2219612394908610532369703657432396	Levi Borgstrom	topic2
3969820563512554700449458223797410104716599307596030276	Damien Wilkins (writer)	topic2
31399918772143066328123271501	Mike Minogue	topic2
5274799483989376382937282841762079962823603205900969572241716001914775492504490410691293002	John McKenzie (New Zealand politician)	topic2
134825315913114348139067801084140809287	Glen Massey Line	topic2
10053786593316579593677409235160259763921729	Achyra affinitalis	topic2
546961950871199600237607551994018161977867048045097511524721285189590310277084274407507576772482935992112656201523355984	Pakistani cricket team in New Zealand in 1995–96	topic2
8354670453703645453417257460042	Jamahl Lolesi	topic2
3760802793908514294631690953532798215438201274340498338927028179448236208877328606262594069838	New Zealand at the 2006 Winter Olympics	topic2
11052770376822433171200310542832951076395253601647682894	New Zealand electorates	topic2
2056397109046058923502017458566227	Stafford Place	topic2
1851909804249849360196	Doug Kidd	topic2
2340512700626445963604678540617812	The Crocodiles	topic2
66577329532786966735534044835488741961336866309975177317085761	Arthur Rhodes (politician)	topic2
131076167708983689306336321	Albert Jull	topic2
2574549608335762447714507025890569317939748929	A Message from Mars	topic2
593979746761326860889961243685251151	Ohinemuri River	topic2
2462129777190811327344075506347850	Jonathan Hardy	topic2
9063411663228257461930136658253	Makarau River	topic2
345982593525153033097502036178347518180610472173667320306431300489547428063817813396498504311122	Rainbow Warrior Case (international law)	topic2
730850327026310730037834230447840954368164659850901965731137	Australian pied cormorant	topic2
41739326838746361852202062161201461454851994314979727639071975767	Willowbank Wildlife Reserve	topic2
526661085830867397070966159557159250	Rino Tirikatene	topic2
44602809272260984717944373379119147028566603032678313500893016641	Arthur William Baden Powell	topic2
2707863294993291899896934169475822549723630324746980061004	Longburn railway station	topic2
214539327431645508834510217683997721058020344587016853998266051802746995979479740922161	1913 New Zealand rugby league season	topic2
4363211868260726651979959162338564435705771348098625792292164235082	John Williamson (politician)	topic2
1481060802024042084672768144071795976034607670142977137309702878126706219552086051191832913237478125049165770485820923481198944635678159272829251	Candidates in the New Zealand general election 2005 by party	topic2
7021797306075406669	Makarora	topic2
2173228115244840306934199083318027366140372294	Feredayia graminosa	topic2
35403951809485380740444807499	Kakahu River	topic2
593979746761326971278823090431811927	Waimarino River	topic2
2320227821172527256847716831289677	Maureen Lander	topic2
5918109324342313877251899438290638528442713631875951418850225382734	New Zealand State Highway 28	topic2
31709441541794488892399120962	Brent Renouf	topic2
2388817980135633702965300683799352536544560678952350872659	Stigmella microtheriella	topic2
3777802736423741861552838913959101484045043560151455680927932395374246426917468706340355247742695337389889	Aotea Utanganui – Museum of South Taranaki	topic2
11055361721920437932175897742158148885579916959752216916	Taupo railway proposals	topic2
2199329042266886858072791789626701	Medbury School	topic2
2239690022757479276316904946643769868694859826	2005 in New Zealand	topic2
1429478757951749020497511617605551447594957057904819988276486989340867966782629198	New Zealand general election, 1890	topic2
32010245403181683651628984653	Michelle Ang	topic2
153408730598804432949465309438656278337	Aoraia insularis	topic2
9063411663228251854420834804052	Taharua River	topic2
2551122895821480480421464929854457573155304776	Hutton's shearwater	topic2
66602537079020089673400512744152077080091642505084689611317578	James MacGregor (minister)	topic2
2097835918895318031785609208427842	Bungee jumping	topic2
2320234317811571934878540615280971	Kingston Flyer	topic2
214539327431645508834510217683997721058020344587016853998266051802746995979479690590513	1910 New Zealand rugby league season	topic2
12827181979259200754923294288	PNC (rapper)	topic2
161386674434394698058611288925002126777374195158223890806699585	Avondale College, Auckland	topic2
3794793836649936544648939750191060579096874725688841042785283879316652909929146550667692566868	Timeline of the New Zealand environment	topic2
138296686755802182819607111	Greta River	topic2
699863936676892743391540427238157929293397449628034110890558143735231809	Auckland International College	topic2
9334297353969298500772390320919154679528705058384601424	Pasiphila magnimaculata	topic2
37570309264098633232902219079	George Arney	topic2
630474507045507682387794819187810641204365321285	Edith Joan Lyttleton	topic2
680659370246336921557074722015708913936275005938458443343191	Westlake Boys High School	topic2
3279743744025256133124293093707	Kiwi (people)	topic2
1236790146498752309610698411828800460678345288544842230702169842177796194879973839802302078906442683048425265645686761004149768780228380532634945	Australia and New Zealand Association of Clerks-at-the-Table	topic2
1015889433622920107288652674276754206023195503949409514050	Bryan Todd (businessman)	topic2
30160741527235571631612716360	Hekia Parata	topic2
195104517660960148616603559063044987228123456245454437201117823172251171710343688974163	Socialist Unity Party of New Zealand	topic2
148236430712135001341701484195613138060126372585815	Waihi Beach Aerodrome	topic2
11054255262529343302956729592348838063468546825205937232	Pterophorus innotatalis	topic2
138296686755802217146442061	Maori River	topic2
40570459976573999020878954053823470699237945759326538	James Cook High School	topic2
630473553899965739191976635318672461760456320340	Te Rapa cogeneration	topic2
547289003591570733575516523067961409	Api Pewhairangi	topic2
259823736358503509800471284925556832322531863849382775646531	Citizen Band (music band)	topic2
41314988654247941631805841790761096841449175722246429317369129282	Biodiversity of New Zealand	topic2
161386674430656021999241569493984413815173112499094324856973636	Dickson River, New Zealand	topic2
1796639416640824898885	Eugennaea	topic2
1429479210264597603763899990929711637782097109740697588434940268472055497693291854	New Zealand general election, 1990	topic2
3964959517989824935778013525069199492714364379240556882	Richard Kearney (judge)	topic2
31399918513231918994104087635	State League	topic2
33142214748020892312007167728825485455937	Archyala terranea	topic2
43174895698323002250392959448931889940510004438720855	Waitomo Glowworm Caves	topic2
636522162605680110206124690131028655003256194093652620305742	New Zealand Sign Language	topic2
8488832011796596555793312892550307738056005	Eudonia deltophora	topic2
7020655831526827330	Ben Hana	topic2
2240587341690255339344	Port Levy	topic2
142407774320548831086655519472245460452033094051920	Phaeosaces compsotypa	topic2
146793785441823703200305176521015784002	Brook Barrington	topic2
2341936640023358096322249480302413	Mount Matthews	topic2
5077667871690507891221248928299471758022781288503600503644923323726	New Zealand State Highway 70	topic2
28556934444048727	Waimate	topic2
102678212903039187073162122289829696738781503057742	No. 41 Squadron RNZAF	topic2
3970589250820192987293679557506381199068815856617416016	Peter McIntyre (artist)	topic2
117815396590763951753355604	Tame Parata	topic2
161386674430656021999241569495160534530837805147617969741131333	Environment of New Zealand	topic2
260166160457591992294056907564038411479182130980293269877843	Steve Gray (TV presenter)	topic2
11057612348783457487324908905096609946368943298733435206	Filipino New Zealanders	topic2
2462787319921559971124079399052451124522475860	Tawa Flat deviation	topic2
2110239971249423152460	Lud River	topic2
2340511775835860169956268757115204	Daniel Gillies	topic2
10577590996067546483972399099514931834854273894737862992	Paerata railway station	topic2
133485624276162563808159691915618574659	Carol Hirschfeld	topic2
146780325331434161852704682582028278737034107119954	Richmond, New Zealand	topic2
31066245076150737662684782932	Taiaroa Head	topic2
43198205756805228211281888044808071334364572706697040	Podocarpus acutifolius	topic2
134788891264275999591410565339503554386	Rongotai College	topic2
26285622503178031890729503306196402366821398349770574	No. 487 Squadron RNZAF	topic2
7717766061527056311902488650068	Tariana Turia	topic2
140116471716241212799659703117215331411	Streblus banksii	topic2
9224632792590456258946554291528	Henry Baigent	topic2
1016468965727019623884476670375516945562154243916088635218	Robert Wilson (merchant)	topic2
705619991286776915962593299410068354439080134596433965822002	2010–11 ASB Premiership	topic2
138296650232497330782888269	Marc Hunter	topic2
3968719944352629941024274084555911857979865736711594327	Waipapa River (Waikato)	topic2
10577590961538677613958917212929466222702622368849158472	Hawke's Bay Rugby Union	topic2
80703568958387863963627054574741610629552904499011	Conservation Act 1987	topic2
2173310456900463104624844216504117537598108481	Asterivora fasciata	topic2
9063411663228257478349897490765	Mangapu River	topic2
8037757836447295235878020150612	Tusi Tamasese	topic2
52670383281342976260277010351868622762428417413887048631322325819559908894287	Official New Zealand Music Chart	topic2
3968318100089531669096299508893571394051074527900888898	Bob Jones (businessman)	topic2
7720540555973521205206381915976	Hone Harawira	topic2
1117405150691246001814458435335473172022748808235882471315154631221584	Paul Martin (radio presenter)	topic2
236619740093135418536026656864117642823899574090	John Fuller (singer)	topic2
11053509942233553543763253040270106026829430172536301911	William Thomas Jennings	topic2
8589255235985301466687261270340	David McPhail	topic2
30148713492400486658138337108	Tongan Ninja	topic2
540221432639852511387983	Oaro River	topic2
9615497618579080137492345483298421502931521	Arthur O'Callaghan	topic2
37565911741788749301434174722003293857098	Jens Hoyer Hansen	topic2
260166157461490421995616730039130415768160386040604161630538	Jane Simpson (footballer)	topic2
2239690022757479276316904946643769868661897265	1893 in New Zealand	topic2
1016274064315923076612527191085236531879554337583634735433	Ian Fraser (broadcaster)	topic2
4365700965541205020002872354914843522358264969814340152929393668674	Brian Lynch (public servant)	topic2
161401229798393792647348901817079168954025661522260	Taita Railway Station	topic2
146758983250056301566127681	Anne Tolley	topic2
3965718100087471197460881982100868147317076001085482317	Meltdown (Stromae song)	topic2
32306665193131823040923068483	Christchurch	topic2
1015889427685348003166718213432139018828637240123883810634	John Archer (politician)	topic2
138296686755802238571274562	Baton River	topic2
2239098193704495205990898868577618	Rebecca Sowden	topic2
138755987736175597495427459067458712916	Tuatapere Branch	topic2
4363211868260726651979959162338585001593430871336849335641837626695	Geoffrey Palmer (politician)	topic2
2320233385786432473042884018659668	Tauraroa River	topic2
146843436969479836329122208969043210008915616164178	Richards v Murgatroyd	topic2
10263198940239621717053002415578959471507230284263084945144245613889	Auckland Anniversary Regatta	topic2
138296686755802216861753672	Hawai River	topic2
2239690022757479276316904946625198297889333586	Raglan, New Zealand	topic2
135939838427448618480198995	Seven Sharp	topic2
7885065701079414081	Autozamm	topic2
2239690022757479276316904946643769868661438513	1823 in New Zealand	topic2
11151896793792558814303100228694551612176983000884928836	Dawn Raid Entertainment	topic2
3970581897371170405798736993637386308091207134467219780	David Nathan (merchant)	topic2
762195757495368638671375029708739206260945252527293167599584672192999474	2015 in New Zealand television	topic2
593979746761326786811371375483250775	Wharehine River	topic2
630628714057287081000507656434445392	Plunket Society	topic2
45426310426779125960684278761414477679716165668554636887872218988381603652951	Wellington Hospital, New Zealand	topic2
1547004111793247107235960353739077242376402193456529883269166357526529518488479054	New Zealand Top 50 singles of 2004	topic2
8246765241010581330	Roy Kerr	topic2
314137960988734607369508733826745028029090594867776764731497265055568746788879884624	Papatoetoe (New Zealand electorate)	topic2
2320233385786433050329442518462288	Pororari River	topic2
8833524777895591909185014122406079993181263	Otorohanga College	topic2
9063411663228254091914431258967	Waitohi River	topic2
10386037754002943749324429179532605874610385610831066195	St Mark's Church School	topic2
594242061862819780960971716595704130	Barsdell v Kerr	topic2
2551123586826260151239279604967419413544593740	Little Totara River	topic2
36453352863693328749455978135645729739590546117717063	Glyphipterix triselena	topic2
9063411663228252958330509287760	Pakarae River	topic2
49946756521205798045850511120189586420587827912922047357620789887547870488906456829749576	History of rugby union in New Zealand	topic2
35403885588142360406886805322	Joan Hatcher	topic2
73140943653121266367265194148464367731728263867035686208749493252509886807	Wigram (New Zealand electorate)	topic2
2462565222635742523181786643910557837504745591368639935060	Transport in New Zealand	topic2
214539327431645508834510217683997721058020344587016853998266051802746995979479757764913	1924 New Zealand rugby league season	topic2
60580362630193875245977850077458819873195462781251	City Life (TV series)	topic2
658884958176916014249921984632486967773298455877	Eudonia diphtheralis	topic2
129570551783049173766224832058769563984	Palm Beach Plaza	topic2
693150488689867034312199077786120582668009030528453660645975319734610242	Bicycle helmets in New Zealand	topic2
630386515433451976292002411857211202	Bonjour Timothy	topic2
630251331492615518190218213820621766613972510030	New Zealand rockwren	topic2
9619395400920869231178854077695823960850913726408060748	Long Beach, New Zealand	topic2
34178086825722433429587649872	Pete Hodgson	topic2
11502080983540580165885579079231611545584278510991792434217705201067939387206584522995981077566971303653444983416828788033814250212699398255824010178117	English cricket teams in Australia and New Zealand in 1887–88	topic2
7571363556593683823683939311259334665389300963656765656851319267698014327277964775492503175068885722314782371111245	Marine and Coastal Area (Takutai Moana) Act 2011	topic2
17157992700370731982195545397407970144139729317731748691122202924055198592790953794385251988863044095423912341316673028371200305	1977 New Zealand rugby union tour of Italy and France	topic2
170113394848644902576642710303915269221771258520910	Nevine String Quartet	topic2
9063411663228251841153898474831	Omanaia River	topic2
2707619096507517678584102411138680618027731097810068558561065381749581	McAuley High School, Auckland	topic2
144341168131022579265595728	Pinky Agnew	topic2
1115934450448663704639089914068868928362332195142025944446779777444933	Elizabeth River (New Zealand)	topic2
507403154631677645515599	Okara Park	topic2
9617996754426876667156623876424	Haydn Sherley	topic2
2340511783070657510995148747402565	Emma Humphries	topic2
41314988654247941631805841790802513518449452714786385436968186448	Prostitution in New Zealand	topic2
49946756521205798045850511119775427870528849150263377720999206854616373413622544545835335	Gisborne Railway Station, New Zealand	topic2
7956987103680163133755684315459	Cape Foulwind	topic2
2340511460348111015506197076271434	Jahrome Hughes	topic2
138296354714408873093064791	Whale Rider	topic2
9063398336991922751555580618056	Henry Thacker	topic2
655257016375136035492844828153296841032721966905502279755860	The Octagon, Christchurch	topic2
526518792367744362132307222059926605	Māori language	topic2
11058755299953199622005104000344005590598045448655026225	1878 New Zealand census	topic2
2239690022757479276316904946643769868645120049	1892 in New Zealand	topic2
2320233385786433910256313958883659	Kawhatau River	topic2
285679219314857908387607018001630445660757041956405589822649804188380227	Clearwater River (New Zealand)	topic2
2340832100116377710761910607243602	Richard Curtis	topic2
545053759016721357499461	Ella Wilks	topic2
39626120837193275483030209610555954718787	Christchurch East	topic2
1797293557834047906135	Waitahuna	topic2
10386037754002943749345012237766742597435409685306499415	Wainuiomata High School	topic2
2055830534781311609166	Niki Caro	topic2
9063411663228257189255765389908	Transit River	topic2
4793364883250955312645091763713760803666543500790050731376606865520836071613774	New Lynn (New Zealand electorate)	topic2
36562250530014945525838090509462580784970	John Kerkhof Park	topic2
2239895422207334116969862949796179	Syd Hiddleston	topic2
573360645825914694737127666336052751030154261842	Ruatapu, New Zealand	topic2
2360623257845286054210679129662788	Defamation Act	topic2
47471237203562705354955448771620881418231110181804606838338236977	12th (Otago) Mounted Rifles	topic2
9619395400920869231178854077695852664997775070695093585	Queenstown, New Zealand	topic2
38267650440527035328117141141184272885070	New Zealand scaup	topic2
2595719295161087342906269514581777522191066450	Reischek's parakeet	topic2
9620274853747290464090011890925955300550743	White-necked heron	topic2
740164597847182099497748325326842047052487842339516126724776743856630293247015273400354564347657729999597816989421719352175388364649009471580886794667255118	New Zealand Constitution Amendment (Request and Consent) Act 1947	topic2
8034670164490737060330836484424	Harold Dickie	topic2
